0.36541,0.92982,0.83597,0.17959,0.71576,0.8042,0.66654,0.1972,0.49209,0.72341,1,0.95065,0.5354,0.76825,0.55627,0.5327,0.67682,0.63903,0.82774,0.32811,0.59378,0.59171,0.4449,0.78256,0.83227,0.38484,0.92955,0.88787,0.51658,0.50683,0.83216,0.36047,0.592,0.82378,0.94109,0.79195,0.94254,0.32204,0.29187,0.59651,0.77671,0.90688,0.89452,0.90483,0.76803,0.92768,0.61828,0.82795,0.87061,0.95647,0.55521,0.47876,0.87188,0.75866,0.91949,0.87694,0.79802,0.73737,0.85781,0.73829,0.60496,0.43051,0.47772,0.90482,0.9575,0.93705,0.64946,0.907,0.92815,0.94968,0.90915,0.87981,0.22477,0.92627,0.95306,0.45754,0.12054,0.40696,0.5093,0.73123,0.8193,0.84142,0.90214,0.81201,0.79874,0.7461,0.78064,0.88045,0.69616,0.91317,0.27684,0.37577,0.93791,0.92795,0.83017,0.29817,0.52039,0.91138,0.78626,0.82874
0.33986,0.92214,0.84714,0.17819,0.66149,0.80578,0.62259,0.19057,0.48362,0.68469,0.95065,1,0.50993,0.71451,0.55865,0.5077,0.69542,0.62699,0.82525,0.35474,0.59492,0.61068,0.44708,0.73236,0.83268,0.36271,0.92491,0.87777,0.52328,0.47661,0.84753,0.3444,0.54728,0.8176,0.9315,0.74601,0.93403,0.3002,0.27494,0.55148,0.74531,0.88366,0.86878,0.90324,0.78048,0.92384,0.57174,0.82531,0.856,0.93957,0.53428,0.44425,0.86291,0.7828,0.93064,0.90345,0.80021,0.68803,0.86446,0.75035,0.5831,0.42671,0.42728,0.91141,0.95045,0.92678,0.60517,0.89757,0.91332,0.94662,0.9112,0.89696,0.20579,0.91588,0.94397,0.43579,0.12162,0.40773,0.50113,0.70256,0.77561,0.80643,0.89317,0.75627,0.73872,0.75086,0.77184,0.87647,0.7189,0.91887,0.26682,0.38122,0.9282,0.90492,0.85688,0.30111,0.54533,0.91655,0.77692,0.82487
0.32869,0.52583,0.3704,0.30426,0.38667,0.46923,0.27547,0.094032,0.25348,0.37831,0.5354,0.50993,1,0.47974,0.30669,0.25644,0.26745,0.29733,0.40074,0.56217,0.28286,0.23711,0.23469,0.38826,0.36961,0.24871,0.48089,0.42856,0.23176,0.277,0.54663,0.27455,0.36592,0.41675,0.45688,0.42016,0.5383,0.30478,0.1981,0.41374,0.39221,0.49532,0.45034,0.44096,0.34615,0.40574,0.3052,0.38491,0.55842,0.53516,0.28822,0.37906,0.45808,0.36274,0.46086,0.44576,0.4326,0.36568,0.37264,0.37733,0.32584,0.21665,0.26342,0.48188,0.52809,0.47734,0.34228,0.40457,0.42142,0.50558,0.42214,0.44448,0.13147,0.4385,0.49146,0.22411,0.072645,0.26327,0.31944,0.39842,0.40156,0.50896,0.46919,0.4082,0.40995,0.37582,0.38145,0.48881,0.28781,0.4561,0.26084,0.23939,0.47561,0.49782,0.3714,0.22273,0.25694,0.47905,0.45186,0.47864
0.40981,0.74792,0.58607,0.21875,0.76225,0.58044,0.57682,0.19645,0.36718,0.61674,0.76825,0.71451,0.47974,1,0.38352,0.38789,0.47651,0.45732,0.64696,0.28778,0.42118,0.3386,0.25806,0.74905,0.59574,0.42108,0.7005,0.64385,0.33605,0.48331,0.60688,0.3497,0.59329,0.59849,0.70351,0.725,0.73633,0.29159,0.30135,0.62645,0.63698,0.76381,0.69774,0.65758,0.48626,0.64945,0.55002,0.60218,0.72996,0.75526,0.38088,0.47498,0.71523,0.48264,0.64636,0.55602,0.61653,0.7222,0.5984,0.45128,0.47836,0.28468,0.52184,0.66112,0.73966,0.74625,0.54605,0.6796,0.69371,0.71122,0.6417,0.6018,0.14654,0.70006,0.728,0.38814,0.096091,0.40199,0.44215,0.5698,0.68258,0.76345,0.69288,0.77902,0.75988,0.53438,0.58514,0.69422,0.42158,0.69873,0.24678,0.23825,0.72388,0.76408,0.49817,0.26277,0.27804,0.66075,0.58711,0.60965
0.31585,0.57202,0.48394,0.28338,0.41108,0.43779,0.43073,0.079745,0.4479,0.4895,0.55627,0.55865,0.30669,0.38352,1,0.28777,0.45192,0.39664,0.53838,0.14445,0.29396,0.30352,0.17312,0.33315,0.47487,0.37031,0.57747,0.5316,0.37309,0.3401,0.51431,0.20431,0.30139,0.49657,0.53457,0.40989,0.53157,0.2207,0.14769,0.36181,0.42171,0.53723,0.52028,0.55252,0.48373,0.54226,0.32072,0.51719,0.58064,0.5762,0.25916,0.31058,0.55532,0.34677,0.56279,0.54144,0.44467,0.32448,0.457,0.37808,0.32951,0.29138,0.32136,0.52716,0.55209,0.54798,0.44637,0.56537,0.57495,0.56648,0.54854,0.55387,0.1406,0.55474,0.57694,0.38485,0.12679,0.26706,0.30319,0.48864,0.48275,0.49023,0.57506,0.42311,0.43155,0.41728,0.46189,0.47084,0.44911,0.59576,0.16393,0.28301,0.52075,0.60131,0.48671,0.17256,0.35958,0.54395,0.49269,0.52711
0.19326,0.5048,0.46973,0.074442,0.4038,0.42507,0.42927,0.11459,0.23612,0.49768,0.5327,0.5077,0.25644,0.38789,0.28777,1,0.31789,0.41082,0.51232,0.039864,0.34998,0.37399,0.27481,0.48948,0.53276,0.23316,0.51486,0.50641,0.27566,0.39465,0.39316,0.19268,0.3515,0.56959,0.54642,0.4772,0.53518,0.23389,0.18728,0.39228,0.44598,0.53617,0.53953,0.53917,0.51193,0.54419,0.44022,0.59548,0.50655,0.55748,0.39362,0.33879,0.49793,0.4443,0.53838,0.46548,0.42544,0.44155,0.46967,0.4483,0.41614,0.31782,0.36749,0.51024,0.55596,0.54826,0.38768,0.54821,0.54778,0.55087,0.50666,0.44893,0.32985,0.53717,0.56255,0.29591,0.052375,0.29389,0.32983,0.41398,0.45563,0.50897,0.4944,0.53385,0.49623,0.50541,0.46463,0.52595,0.3884,0.5012,0.3312,0.24983,0.54176,0.55156,0.49481,0.16143,0.42325,0.51603,0.49773,0.52797
0.2002,0.64547,0.6975,0.086708,0.38517,0.56266,0.46828,0.09891,0.57202,0.45939,0.67682,0.69542,0.26745,0.47651,0.45192,0.31789,1,0.35844,0.58454,0.072814,0.43048,0.59491,0.3074,0.51975,0.67698,0.15356,0.68855,0.66805,0.51688,0.29437,0.57593,0.19941,0.30698,0.58877,0.71419,0.48576,0.64956,0.19556,0.17304,0.31938,0.60021,0.63535,0.66312,0.70927,0.67552,0.72005,0.43674,0.59762,0.56935,0.65299,0.37429,0.24527,0.66529,0.62726,0.73533,0.75736,0.56148,0.47661,0.66398,0.59083,0.39476,0.29744,0.21259,0.65427,0.68481,0.6821,0.49447,0.73405,0.7129,0.69266,0.70842,0.71429,0.11013,0.70655,0.68539,0.30297,0.040781,0.28981,0.34205,0.52665,0.57396,0.55237,0.68578,0.52428,0.54062,0.55545,0.57827,0.63708,0.66795,0.65633,0.12467,0.26775,0.69239,0.66066,0.71991,0.13577,0.39079,0.72287,0.56355,0.59201
0.2551,0.65046,0.64229,0.092748,0.61176,0.58068,0.41033,0.2024,0.31969,0.51168,0.63903,0.62699,0.29733,0.45732,0.39664,0.41082,0.35844,1,0.65212,0.031707,0.53354,0.51628,0.37624,0.59782,0.63941,0.47447,0.64897,0.66676,0.36391,0.27673,0.55245,0.25134,0.43617,0.62084,0.67013,0.54765,0.65271,0.25568,0.20893,0.44244,0.51949,0.64584,0.67623,0.66692,0.60725,0.658,0.40735,0.62421,0.60162,0.68231,0.51943,0.35696,0.63272,0.56538,0.66645,0.58463,0.52896,0.55573,0.71119,0.51886,0.46253,0.26394,0.38853,0.63568,0.66232,0.6512,0.41938,0.67977,0.68015,0.67107,0.64978,0.65284,0.15169,0.69317,0.69105,0.43668,0.14093,0.33222,0.37128,0.53747,0.59355,0.55486,0.68403,0.62382,0.54206,0.59136,0.54666,0.6169,0.55485,0.66318,0.24093,0.26958,0.67931,0.68383,0.5906,0.2041,0.42012,0.65537,0.56462,0.609
0.32038,0.83059,0.79622,0.12946,0.74414,0.71958,0.57706,0.19067,0.48856,0.6605,0.82774,0.82525,0.40074,0.64696,0.53838,0.51232,0.58454,0.65212,1,0.16828,0.57739,0.542,0.37075,0.70399,0.82864,0.47843,0.81767,0.8055,0.47002,0.40087,0.72287,0.31251,0.55676,0.77631,0.85768,0.68536,0.84094,0.2974,0.30065,0.5352,0.71622,0.84623,0.84895,0.84784,0.69726,0.81299,0.49704,0.81691,0.8055,0.86126,0.49712,0.45151,0.86427,0.64329,0.85659,0.77942,0.68387,0.68615,0.77355,0.60085,0.52761,0.3752,0.48397,0.79996,0.84824,0.83034,0.58703,0.86304,0.84941,0.85677,0.80902,0.83245,0.28464,0.85523,0.8764,0.50188,0.18196,0.44694,0.45162,0.63508,0.75195,0.76477,0.84438,0.76914,0.70811,0.74525,0.69724,0.80623,0.71061,0.82864,0.29724,0.30699,0.82383,0.85765,0.73451,0.31311,0.59305,0.87111,0.72565,0.77023
0.06604,0.32692,0.13794,0.13471,0.14193,0.30406,0.10207,0.026912,0.062485,0.12266,0.32811,0.35474,0.56217,0.28778,0.14445,0.039864,0.072814,0.031707,0.16828,1,0.094033,0.028804,0.078574,0.093928,0.13444,0.034627,0.28917,0.21479,0.0718,0.060596,0.57757,0.12037,0.090946,0.15638,0.22763,0.13054,0.34457,0.088691,0.041075,0.095732,0.12111,0.27676,0.19258,0.22414,0.12003,0.14347,0.043073,0.16025,0.30046,0.30751,0.063281,0.097065,0.18733,0.22888,0.28783,0.32883,0.19862,0.085483,0.15646,0.16135,0.088603,0.040786,0.057004,0.26965,0.33448,0.25239,0.1319,0.13691,0.18678,0.30487,0.21313,0.31954,0.027688,0.20404,0.27289,0.055413,0.018626,0.081075,0.074265,0.15974,0.15397,0.24354,0.26931,0.10058,0.12341,0.14479,0.12657,0.23875,0.089838,0.25294,0.043787,0.044621,0.25452,0.21679,0.16531,0.087858,0.10649,0.2949,0.24455,0.2765
0.18999,0.56194,0.70532,0.069649,0.42112,0.56422,0.38136,0.087866,0.26576,0.3951,0.59378,0.59492,0.28286,0.42118,0.29396,0.34998,0.43048,0.53354,0.57739,0.094033,1,0.58503,0.3486,0.52582,0.61778,0.1542,0.58222,0.61591,0.32357,0.19848,0.50781,0.16327,0.30528,0.50585,0.6305,0.43517,0.60538,0.23507,0.1517,0.32999,0.505,0.62276,0.6409,0.60875,0.60828,0.60768,0.4097,0.7112,0.50959,0.60682,0.39219,0.22097,0.58148,0.65304,0.63693,0.6047,0.51749,0.47738,0.65936,0.48603,0.40397,0.18661,0.18829,0.58071,0.61819,0.60586,0.3829,0.62338,0.61167,0.64072,0.63238,0.5783,0.29336,0.62845,0.61249,0.26627,0.079335,0.21404,0.34711,0.46843,0.53091,0.48083,0.57521,0.55815,0.48424,0.58307,0.49234,0.54895,0.45927,0.57025,0.21068,0.22507,0.62931,0.59919,0.60182,0.13459,0.55206,0.66228,0.57598,0.60828
0.18064,0.57197,0.70062,0.072341,0.32062,0.55344,0.31919,0.087972,0.48006,0.38722,0.59171,0.61068,0.23711,0.3386,0.30352,0.37399,0.59491,0.51628,0.542,0.028804,0.58503,1,0.40262,0.50475,0.68522,0.1126,0.5646,0.64906,0.53575,0.2328,0.48823,0.14995,0.28304,0.60686,0.67591,0.44803,0.61947,0.21528,0.13147,0.2965,0.56929,0.56803,0.63175,0.64759,0.67461,0.67459,0.4394,0.6118,0.49194,0.59321,0.47853,0.21444,0.6305,0.68498,0.6866,0.66409,0.54206,0.44909,0.67369,0.59207,0.41307,0.20479,0.17705,0.62067,0.62549,0.59532,0.35188,0.68034,0.60687,0.63862,0.6523,0.64373,0.21968,0.65684,0.61611,0.22429,0.035354,0.2309,0.40967,0.5088,0.48446,0.45772,0.61378,0.52964,0.4922,0.60686,0.55567,0.61418,0.60072,0.537,0.17785,0.2452,0.66322,0.57751,0.7043,0.17853,0.43738,0.65787,0.55398,0.58854
0.12117,0.4298,0.45639,0.049149,0.24981,0.44857,0.25183,0.092003,0.19127,0.2483,0.4449,0.44708,0.23469,0.25806,0.17312,0.27481,0.3074,0.37624,0.37075,0.078574,0.3486,0.40262,1.0001,0.38619,0.43756,0.11801,0.40249,0.44145,0.26088,0.15316,0.39539,0.14772,0.20675,0.41516,0.48905,0.34159,0.43672,0.18007,0.11279,0.23581,0.32478,0.37385,0.43444,0.44672,0.41787,0.49602,0.26316,0.3839,0.36774,0.44048,0.41392,0.14497,0.37756,0.50284,0.46699,0.46616,0.35997,0.33372,0.52179,0.45656,0.3077,0.1754,0.14381,0.45535,0.4508,0.41233,0.2379,0.4423,0.42611,0.46191,0.46461,0.45559,0.09233,0.45814,0.4462,0.17805,0.038164,0.2233,0.26739,0.34479,0.36456,0.31347,0.42198,0.31237,0.31946,0.36543,0.3595,0.45804,0.42551,0.40286,0.074363,0.19909,0.46519,0.39986,0.47516,0.071157,0.33726,0.43359,0.38064,0.40554
0.42639,0.73608,0.66377,0.15145,0.7634,0.6611,0.57501,0.2213,0.39553,0.60592,0.78256,0.73236,0.38826,0.74905,0.33315,0.48948,0.51975,0.59782,0.70399,0.093928,0.52582,0.50475,0.38619,1,0.68795,0.34707,0.71374,0.72994,0.39967,0.41265,0.57178,0.33763,0.62927,0.72215,0.79719,0.81589,0.76792,0.27271,0.41878,0.65923,0.73898,0.80718,0.79216,0.73324,0.60028,0.75302,0.62253,0.687,0.6932,0.78458,0.50264,0.44933,0.77228,0.63411,0.7205,0.61526,0.64056,0.85264,0.7381,0.57824,0.5425,0.35759,0.46208,0.72706,0.77854,0.80021,0.58643,0.78416,0.76254,0.76569,0.72414,0.65257,0.20722,0.78351,0.77378,0.42836,0.062364,0.46715,0.52339,0.6193,0.77301,0.75149,0.73281,0.86907,0.865,0.64279,0.67069,0.79661,0.54883,0.70767,0.22345,0.28465,0.80884,0.7907,0.63036,0.24062,0.34067,0.73337,0.6221,0.61745
0.28279,0.82486,0.81998,0.12047,0.67123,0.71911,0.58859,0.17315,0.53271,0.64184,0.83227,0.83268,0.36961,0.59574,0.47487,0.53276,0.67698,0.63941,0.82864,0.13444,0.61778,0.68522,0.43756,0.68795,1,0.37306,0.81911,0.83071,0.52534,0.46393,0.73336,0.26631,0.48692,0.7525,0.86053,0.67248,0.83724,0.28234,0.28531,0.49747,0.73902,0.80618,0.85127,0.85773,0.7863,0.85162,0.57577,0.81754,0.75276,0.85094,0.55337,0.35915,0.8282,0.69878,0.87705,0.82371,0.68374,0.67304,0.82409,0.67684,0.58499,0.36941,0.51314,0.80033,0.8597,0.82096,0.55397,0.88071,0.85019,0.86965,0.84672,0.83813,0.24685,0.86577,0.86977,0.4535,0.10003,0.45817,0.4678,0.66068,0.71733,0.70417,0.83063,0.74454,0.71085,0.7201,0.71081,0.81223,0.72074,0.8181,0.22551,0.32945,0.85073,0.82342,0.79544,0.20301,0.58234,0.86307,0.74028,0.77765
0.26726,0.46595,0.28077,0.15061,0.6317,0.30473,0.27022,0.2661,0.27029,0.46331,0.38484,0.36271,0.24871,0.42108,0.37031,0.23316,0.15356,0.47447,0.47843,0.034627,0.1542,0.1126,0.11801,0.34707,0.37306,1.0001,0.42812,0.3257,0.1964,0.32288,0.34504,0.37403,0.40827,0.39353,0.33942,0.39643,0.40042,0.24749,0.20567,0.49671,0.30788,0.40786,0.36899,0.35826,0.21259,0.33079,0.25994,0.32677,0.53972,0.45351,0.27588,0.45703,0.43677,0.08534,0.32536,0.22506,0.31712,0.37139,0.31257,0.19451,0.29448,0.23979,0.5134,0.35034,0.39068,0.37856,0.31628,0.3637,0.38729,0.37749,0.31682,0.33576,0.077714,0.37939,0.43706,0.43374,0.3292,0.33437,0.2692,0.34735,0.36142,0.45728,0.44098,0.44619,0.36737,0.28748,0.33277,0.39166,0.25653,0.46692,0.22186,0.23235,0.35385,0.4774,0.18228,0.20752,0.16228,0.33131,0.34489,0.38173
0.33614,0.90734,0.82191,0.15655,0.6921,0.77996,0.6255,0.18472,0.48255,0.71581,0.92955,0.92491,0.48089,0.7005,0.57747,0.51486,0.68855,0.64897,0.81767,0.28917,0.58222,0.5646,0.40249,0.71374,0.81911,0.42812,1,0.86049,0.49761,0.49097,0.82322,0.33679,0.55485,0.8044,0.90379,0.75472,0.90779,0.30768,0.28452,0.56811,0.73992,0.86964,0.86863,0.88059,0.75231,0.90333,0.57102,0.81753,0.84983,0.92676,0.52157,0.4556,0.83881,0.71563,0.89849,0.86879,0.76737,0.68272,0.8317,0.71755,0.58793,0.46883,0.45794,0.88305,0.92375,0.90456,0.65867,0.88696,0.92828,0.92655,0.89265,0.86639,0.21852,0.90857,0.93292,0.46372,0.16501,0.42192,0.47922,0.70615,0.79653,0.80612,0.88053,0.76085,0.7425,0.72413,0.77231,0.84097,0.69067,0.94356,0.26414,0.40275,0.90569,0.90415,0.81507,0.28331,0.51403,0.88842,0.76364,0.80954
0.30396,0.86674,0.85147,0.14587,0.64814,0.78246,0.66672,0.17769,0.47167,0.64493,0.88787,0.87777,0.42856,0.64385,0.5316,0.50641,0.66805,0.66676,0.8055,0.21479,0.61591,0.64906,0.44145,0.72994,0.83071,0.3257,0.86049,1,0.55172,0.42509,0.78166,0.30297,0.47069,0.78633,0.91014,0.69995,0.86755,0.30006,0.26267,0.51448,0.75016,0.85686,0.88585,0.90921,0.81202,0.8935,0.56951,0.80075,0.77287,0.88629,0.55565,0.36406,0.83694,0.79157,0.90689,0.87212,0.72089,0.674,0.87496,0.71606,0.58411,0.35857,0.42511,0.8475,0.90192,0.87242,0.58057,0.91,0.89942,0.91257,0.88621,0.87034,0.23281,0.92523,0.90496,0.4447,0.095252,0.39245,0.46987,0.71086,0.77768,0.71859,0.89874,0.75265,0.72809,0.71647,0.70979,0.81072,0.71805,0.85607,0.19559,0.33425,0.91141,0.87323,0.84645,0.21612,0.5156,0.89451,0.7447,0.78351
